country,equipment_type,destroyed,abandoned,captured,damaged,type_total,date_recorded,destroyed_diff,abandoned_diff,captured_diff,damaged_diff,type_total_diff,destroyed_diff_diff,abandoned_diff_diff,captured_diff_diff,damaged_diff_diff,type_total_diff_diff
Russia,"Trucks, Vehicles, and Jeeps",3017,48,579,99,3743,2024-11-30,3,0,0,0,3,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3018,48,579,99,3744,2024-12-03,1,0,0,0,1,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3024,49,579,100,3752,2024-12-09,6,1,0,1,8,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3027,50,578,100,3755,2024-12-12,3,1,-1,0,3,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3029,50,577,100,3756,2024-12-16,2,0,-1,0,1,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3035,50,578,100,3763,2024-12-18,6,0,1,0,7,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3036,50,578,100,3764,2024-12-23,1,0,0,0,1,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3040,50,578,100,3768,2024-12-26,4,0,0,0,4,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3042,50,578,100,3770,2024-12-29,2,0,0,0,2,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3046,50,578,100,3774,2024-12-31,4,0,0,0,4,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3057,50,578,100,3785,2025-01-07,11,0,0,0,11,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3061,50,578,100,3789,2025-01-10,4,0,0,0,4,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3063,50,578,100,3791,2025-01-13,2,0,0,0,2,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3066,50,579,100,3795,2025-01-16,3,0,1,0,4,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3069,50,579,100,3798,2025-01-19,3,0,0,0,3,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3073,50,579,102,3804,2025-01-22,4,0,0,2,6,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3074,50,579,102,3805,2025-01-25,1,0,0,0,1,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3085,50,579,102,3816,2025-01-31,11,0,0,0,11,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3087,50,579,103,3819,2025-02-02,2,0,0,1,3,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3102,51,579,103,3835,2025-02-11,15,1,0,0,16,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3114,52,579,103,3848,2025-02-12,12,1,0,0,13,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3124,52,579,103,3858,2025-02-16,10,0,0,0,10,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3127,52,579,103,3861,2025-02-18,3,0,0,0,3,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3137,52,579,103,3871,2025-02-21,10,0,0,0,10,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3139,52,579,103,3873,2025-02-23,2,0,0,0,2,0,0,0,0,0
Russia,Unmanned Combat Aerial Vehicles,12,0,3,1,16,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Unmanned Combat Aerial Vehicles,13,0,3,1,17,2024-10-09,1,0,0,0,1,0,0,0,0,0
Russia,Unmanned Combat Aerial Vehicles,14,0,3,1,18,2024-10-23,1,0,0,0,1,0,0,0,0,0
Russia,Unmanned Ground Vehicles,3,0,0,0,3,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Unmanned Ground Vehicles,4,0,0,0,4,2024-11-20,1,0,0,0,1,0,0,0,0,0
Russia,Unmanned Ground Vehicles,5,0,0,0,5,2024-12-31,1,0,0,0,1,0,0,0,0,0
Ukraine,Aircraft,95,0,1,4,100,2024-09-30,0,0,0,0,0,0,0,0,0,0
Ukraine,Aircraft,96,0,1,4,101,2024-11-02,1,0,0,0,1,0,0,0,0,0
Ukraine,Aircraft,97,0,1,4,102,2024-12-23,1,0,0,0,1,0,0,0,0,0
Ukraine,Aircraft,98,0,1,4,103,2025-02-11,1,0,0,0,1,0,0,0,0,0
Ukraine,All Types,4755,298,1082,535,6670,2024-09-30,0,0,0,0,0,0,0,0,0,0
Ukraine,All Types,4784,303,1084,535,6706,2024-10-02,29,5,2,0,36,0,0,0,0,0
Ukraine,All Types,4802,307,1085,536,6730,2024-10-06,18,4,1,1,24,0,0,0,0,0
Ukraine,All Types,4813,308,1087,536,6744,2024-10-09,11,1,2,0,14,0,0,0,0,0
Ukraine,All Types,4906,318,1105,538,6867,2024-10-24,93,10,18,2,123,0,0,0,0,0
Ukraine,All Types,4925,321,1107,538,6891,2024-10-27,19,3,2,0,24,0,0,0,0,0
Ukraine,All Types,4944,325,1108,538,6915,2024-10-30,19,4,1,0,24,0,0,0,0,0
Ukraine,All Types,4973,326,1109,538,6946,2024-11-02,29,1,1,0,31,0,0,0,0,0
Ukraine,All Types,4996,326,1111,539,6972,2024-11-05,23,0,2,1,26,0,0,0,0,0
Ukraine,All Types,5035,330,1114,541,7020,2024-11-11,39,4,3,2,48,0,0,0,0,0
Ukraine,All Types,5054,332,1116,541,7043,2024-11-14,19,2,2,0,23,0,0,0,0,0
Ukraine,All Types,5067,338,1116,541,7062,2024-11-17,13,6,0,0,19,0,0,0,0,0
Ukraine,All Types,5090,338,1116,543,7087,2024-11-20,23,0,0,2,25,0,0,0,0,0
Ukraine,All Types,5108,336,1118,545,7107,2024-11-23,18,-2,2,2,20,0,0,0,0,0
Ukraine,All Types,5119,339,1118,546,7122,2024-11-27,11,3,0,1,15,0,0,0,0,0
Ukraine,All Types,5157,346,1126,547,7176,2024-12-03,38,7,8,1,54,0,0,0,0,0
Ukraine,All Types,5198,351,1138,547,7234,2024-12-09,41,5,12,0,58,0,0,0,0,0
Ukraine,All Types,5216,354,1139,547,7256,2024-12-12,18,3,1,0,22,0,0,0,0,0
